LATITUDE,LONGITUDE,MUNICIPIO
-23.19,-49.75,RIBEIRAO CLARO
-23.4,-50.35,RIBEIRAO DO PINHAL
-25.73,-50.79,RIO AZUL
-23.76,-51.41,RIO BOM
-25.49,-52.52,RIO BONITO DO IGUACU
-24.32,-51.31,RIO BRANCO DO IVAI
-25.19,-49.31,RIO BRANCO DO SUL
-26.1,-49.79,RIO NEGRO
-23.31,-51.36,ROLANDIA
-24.6,-52.27,RONCADOR
-23.41,-52.76,RONDON
-24.27,-51.27,ROSARIO DO IVAI
-23.31,-51.55,SABAUDIA
-26.17,-53.36,SALGADO FILHO
-23.6,-49.62,SALTO DO ITARARE
-25.78,-53.3,SALTO DO LONTRA
-23.26,-50.42,SANTA AMELIA
-23.51,-50.78,SANTA CECILIA DO PAVAO
-22.95,-53.29,SANTA CRUZ DE MONTE CASTELO
-23.03,-51.8,SANTA FE
-24.86,-54.33,SANTA HELENA
-22.63,-51.9,SANTA INES
-23,-53.19,SANTA ISABEL DO IVAI
-25.82,-53.48,SANTA IZABEL DO OESTE
-25.4,-53.56,SANTA LUCIA
-24.93,-51.86,SANTA MARIA DO OESTE
-23.15,-50.51,SANTA MARIANA
-23.1,-53.1,SANTA MONICA
-25.05,-53.63,SANTA TEREZA DO OESTE
-25.36,-54.48,SANTA TEREZINHA DE ITAIPU
-23.75,-49.62,SANTANA DO ITARARE
-23.29,-50.07,SANTO ANTONIO DA PLATINA
-22.73,-52.34,SANTO ANTONIO DO CAIUA
-23.49,-50.64,SANTO ANTONIO DO PARAISO
-26.07,-53.72,SANTO ANTONIO DO SUDOESTE
-22.69,-51.79,SANTO INACIO
-23.31,-52.47,SAO CARLOS DO IVAI
-23.72,-50.74,SAO JERONIMO DA SERRA
-25.82,-52.72,SAO JOAO
-22.85,-52.33,SAO JOAO DO CAIUA
-23.98,-51.81,SAO JOAO DO IVAI
-25.68,-50.29,SAO JOAO DO TRIUNFO
-23.43,-52.29,SAO JORGE DO IVAI
-23.74,-53.92,SAO JORGE DO PATROCINIO
-25.7,-52.91,SAO JORGE D'OESTE
-23.91,-49.65,SAO JOSE DA BOA VISTA
-24.83,-54.06,SAO JOSE DAS PALMEIRAS
-25.53,-49.2,SAO JOSE DOS PINHAIS
-23.4,-52.64,SAO MANUEL DO PARANA
-25.87,-50.38,SAO MATEUS DO SUL
-25.34,-54.23,SAO MIGUEL DO IGUACU
-24.93,-53.85,SAO PEDRO DO IGUACU
-23.86,-51.85,SAO PEDRO DO IVAI
-22.82,-53.22,SAO PEDRO DO PARANA
-23.46,-50.76,SAO SEBASTIAO DA AMOREIRA
-23.53,-52.59,SAO TOME
-23.91,-50.58,SAPOPEMA
-23.44,-51.87,SARANDI
-25.69,-52.61,SAUDADE DO IGUACU
-24.11,-49.46,SENGES
-25.38,-54.05,SERRANOPOLIS DO IGUACU
-23.03,-50.83,SERTANEJA
-23.05,-51.03,SERTANOPOLIS
-23.68,-49.83,SIQUEIRA CAMPOS
-25.7,-52.72,SULINA
-23.72,-51.09,TAMARANA
-23.2,-52.46,TAMBOARA
-23.73,-52.87,TAPEJARA
-23.32,-53.06,TAPIRA
-25.36,-50.46,TEIXEIRA SOARES
-24.32,-50.61,TELEMACO BORBA
-23.76,-52.44,TERRA BOA
-22.7,-52.61,TERRA RICA
-24.15,-54.09,TERRA ROXA
-24.5,-50.41,TIBAGI
-25.92,-49.19,TIJUCAS DO SUL
-24.71,-53.74,TOLEDO
-23.77,-49.95,TOMAZINA
-25.41,-53.18,TRES BARRAS DO PARANA
-24.97,-49.08,TUNAS DO PARANA
-23.87,-52.87,TUNEIRAS DO OESTE
-24.58,-53.51,TUPASSI
-25.04,-51.53,TURVO
-24.54,-52.98,UBIRATA
-23.76,-53.32,UMUARAMA
-26.23,-51.08,UNIAO DA VITORIA
-23.08,-52.15,UNIFLOR
-23.19,-50.79,URAI
-24.24,-50.24,VENTANIA
-25.05,-53.87,VERA CRUZ DO OESTE
-25.88,-52.9,VERE
-23.5,-53.72,VILA ALTA
-25.38,-52.19,VIRMOND
-26.27,-52.78,VITORINO
-23.87,-49.8,WENCESLAU BRAZ
-23.73,-53.49,XAMBRE
-23,-44.31,ANGRA DOS REIS
-21.62,-42.1,APERIBE
-22.87,-42.34,ARARUAMA
-22.23,-43.1,AREAL
-22.74,-41.88,ARMACAO DE BUZIOS
-22.96,-42.02,ARRAIAL DO CABO
-22.47,-43.82,BARRA DO PIRAI
-22.54,-44.17,BARRA MANSA
-22.76,-43.39,BELFORD ROXO
-22.15,-42.41,BOM JARDIM
-21.13,-41.68,BOM JESUS DO ITABAPOANA
-22.87,-42.01,CABO FRIO
-22.46,-42.65,CACHOEIRAS DE MACACU
-21.57,-41.91,CAMBUCI
-21.75,-41.32,CAMPOS DOS GOYTACAZES
-21.98,-42.36,CANTAGALO
-22.18,-41.66,CARAPEBUS
-21.48,-41.61,CARDOSO MOREIRA
-21.93,-42.6,CARMO
-22.48,-42.2,CASIMIRO DE ABREU
-22.02,-43.2,COMENDADOR LEVY GASPARIAN
-22.08,-41.86,CONCEICAO DE MACABU
-22.02,-42.36,CORDEIRO
-22.05,-42.52,DUAS BARRAS
-22.78,-43.31,DUQUE DE CAXIAS
-22.55,-43.67,ENGENHEIRO PAULO DE FRONTIN
-22.53,-42.98,GUAPIMIRIM
-22.83,-42.22,IGUABA GRANDE
-22.74,-42.85,ITABORAI
-22.85,-43.77,ITAGUAI
-21.42,-41.69,ITALVA
-21.67,-42.08,ITAOCARA
-21.2,-41.88,ITAPERUNA
-22.49,-44.56,ITATIAIA
-22.64,-43.65,JAPERI
-21.2,-42.12,LAJE DO MURIAE
-22.37,-41.78,MACAE
-21.98,-42.25,MACUCO
-22.65,-43.04,MAGE
-22.96,-44.04,MANGARATIBA
-22.91,-42.81,MARICA
-22.52,-43.73,MENDES
-22.45,-43.46,MIGUEL PEREIRA
-21.41,-42.19,MIRACEMA
-21.04,-41.97,NATIVIDADE
-22.8,-43.41,NILOPOLIS
-22.88,-43.1,NITEROI
-22.28,-42.53,NOVA FRIBURGO
-22.75,-43.45,NOVA IGUACU
-22.61,-43.7,PARACAMBI
-22.16,-43.29,PARAIBA DO SUL
-23.21,-44.71,PARATI
-22.42,-43.41,PATY DO ALFERES
-22.5,-43.17,PETROPOLIS
-22.51,-44,PINHEIRAL
-22.62,-43.89,PIRAI
-20.96,-42.04,PORCIUNCULA
-22.42,-44.29,PORTO REAL
-22.4,-44.25,QUATIS
-22.71,-43.55,QUEIMADOS
-22.1,-41.47,QUISSAMA
-22.46,-44.44,RESENDE
-22.7,-42.62,RIO BONITO
-22.72,-44.13,RIO CLARO
-22.16,-43.58,RIO DAS FLORES
-22.52,-41.94,RIO DAS OSTRAS
-22.9,-43.2,RIO DE JANEIRO
-21.95,-42,SANTA MARIA MADALENA
-21.53,-42.18,SANTO ANTONIO DE PADUA
-21.64,-41.74,SAO FIDELIS
-21.3,-40.96,SAO FRANCISCO DE ITABAPOANA
-22.82,-43.05,SAO GONCALO
-21.64,-41.05,SAO JOAO DA BARRA
-22.8,-43.37,SAO JOAO DE MERITI
-21.35,-41.94,SAO JOSE DE UBA
-22.15,-42.92,SAO JOSE DO VALE DO RIO PRETO
-22.83,-42.1,SAO PEDRO DA ALDEIA
-21.95,-42.13,SAO SEBASTIAO DO ALTO
-21.99,-42.91,SAPUCAIA
-22.92,-42.51,SAQUAREMA
-22.74,-43.7,SEROPEDICA
-22.65,-42.39,SILVA JARDIM
-22.05,-42.67,SUMIDOURO
-22.73,-42.71,TANGUA
-22.41,-42.96,TERESOPOLIS
-22.06,-42.06,TRAJANO DE MORAIS
-22.11,-43.2,TRES RIOS
-22.24,-43.7,VALENCA
-20.93,-41.86,VARRE-SAI
-22.4,-43.66,VASSOURAS
-22.52,-44.1,VOLTA REDONDA
-6.43,-36.63,ACARI
-5.57,-36.9,ACU
-5.49,-36.5,AFONSO BEZERRA
-6.2,-38.29,AGUA NOVA
-6.41,-38.01,ALEXANDRIA
-6.15,-37.76,ALMINO AFONSO
-5.28,-36.76,ALTO DO RODRIGUES
-5.66,-36.6,ANGICOS
-6.21,-37.9,ANTONIO MARTINS
-5.66,-37.79,APODI
-4.95,-37.13,AREIA BRANCA
-6.19,-35.16,ARES
-5.86,-37.31,AUGUSTO SEVERO
-6.36,-35,BAIA FORMOSA
-5.08,-37.61,BARAUNA
-5.95,-35.92,BARCELONA
-5.69,-35.82,BENTO FERNANDES
-5.98,-36.41,BODO
-5.98,-35.58,BOM JESUS
-6.19,-35.35,BREJINHO
-5.09,-35.95,CAICARA DO NORTE
-5.76,-35.99,CAICARA DO RIO DO VENTO
-6.45,-37.09,CAICO
-6.24,-36.18,CAMPO REDONDO
-6.38,-35.12,CANGUARETAMA
-5.79,-37.55,CARAUBAS
-6.55,-36.59,CARNAUBA DOS DANTAS
-5.34,-36.83,CARNAUBAIS
-5.63,-35.42,CEARA-MIRIM
-6.04,-36.34,CERRO CORA
-6.38,-36.21,CORONEL EZEQUIEL
-6.26,-38.44,CORONEL JOAO PESSOA
-6.41,-36.79,CRUZETA
-6.26,-36.51,CURRAIS NOVOS
-6.09,-38.37,DOUTOR SEVERIANO
-6.11,-38.3,ENCANTO
-6.94,-36.71,EQUADOR
-6.33,-35.3,ESPIRITO SANTO
-5.7,-35.3,EXTREMOZ
-5.6,-37.68,FELIPE GUERRA
-5.69,-36.53,FERNANDO PEDROZA
-6.12,-36.81,FLORANIA
-6.07,-38.11,FRANCISCO DANTAS
-6.15,-37.84,FRUTUOSO GOMES
-5.09,-36.27,GALINHOS
-6.26,-35.21,GOIANINHA
-5.45,-37.52,GOVERNADOR DIX-SEPT ROSADO
-4.98,-37.15,GROSSOS
-5.1,-36.32,GUAMARE
-5.82,-35.55,IELMO MARINHO
-5.49,-36.85,IPANGUACU
-6.81,-37.19,IPUEIRA
-5.64,-36.87,ITAJA
-5.84,-37.99,ITAU
-6.42,-36.2,JACANA
-5.35,-36.12,JANDAIRA
-6.01,-37.4,JANDUIS
-6.15,-35.6,JANUARIO CICCO
-6.46,-35.94,JAPI
-5.65,-35.96,JARDIM DE ANGICOS
-6.37,-37.35,JARDIM DE PIRANHAS
-6.58,-36.77,JARDIM DO SERIDO
-5.53,-35.82,JOAO CAMARA
-6.27,-37.79,JOAO DIAS
-6.31,-38.28,JOSE DA PENHA
-6.03,-37.02,JUCURUTU
-6.39,-35.59,LAGOA D'ANTA
-6.14,-35.43,LAGOA DE PEDRAS
-6,-35.87,LAGOA DE VELHOS
-6.09,-36.46,LAGOA NOVA
-6.13,-35.49,LAGOA SALGADA
-5.7,-36.24,LAJES
-6.15,-36.11,LAJES PINTADAS
-6.12,-37.81,LUCRECIA
-6.41,-38.38,LUIS GOMES
-5.85,-35.35,MACAIBA
-5.11,-36.63,MACAU
-6.4,-38.32,MAJOR SALES
-6.29,-38.16,MARCELINO VIEIRA
-6.08,-37.91,MARTINS
-5.51,-35.26,MAXARANGUAPE
-6.07,-37.51,MESSIAS TARGINO
-6.48,-35.28,MONTANHAS
-6.06,-35.33,MONTE ALEGRE
-6.44,-35.78,MONTE DAS GAMELEIRAS
-5.18,-37.34,MOSSORO
-5.79,-35.2,NATAL
-6.09,-35.2,NISIA FLORESTA
-6.47,-35.43,NOVA CRUZ
-5.95,-37.7,OLHO-D'AGUA DO BORGES
-6.7,-36.94,OURO BRANCO
-6.48,-38.31,PARANA
-5.77,-37.1,PARAU
-5.22,-35.83,PARAZINHO
-6.68,-36.65,PARELHAS
-5.91,-35.26,PARNAMIRIM
-6.43,-35.64,PASSA E FICA
-6.27,-35.37,PASSAGEM
-6.11,-37.63,PATU
-6.11,-38.2,PAU DOS FERROS
-5.15,-35.87,PEDRA GRANDE
-5.58,-36.1,PEDRA PRETA
-5.52,-36.38,PEDRO AVELINO
-6.43,-35.22,PEDRO VELHO
-5.26,-36.72,PENDENCIAS
-6.26,-38.04,PILOES
-5.62,-35.66,POCO BRANCO
-6.02,-37.98,PORTALEGRE
-5.06,-36.78,PORTO DO MANGUE
-6.1,-35.71,PRESIDENTE JUSCELINO
-5.46,-35.55,PUREZA
-6.19,-38.22,RAFAEL FERNANDES
-6.07,-37.71,RAFAEL GODEIRO
-5.93,-37.94,RIACHO DA CRUZ
-6.26,-38.31,RIACHO DE SANTANA
-5.81,-35.82,RIACHUELO
-5.27,-35.38,RIO DO FOGO
-5.78,-38.06,RODOLFO FERNANDES
-5.88,-35.93,RUY BARBOSA
-6.22,-36.02,SANTA CRUZ
-5.84,-35.69,SANTA MARIA
-5.95,-36.65,SANTANA DO MATOS
-6.77,-36.73,SANTANA DO SERIDO
-6.31,-35.47,SANTO ANTONIO
-5.07,-36.06,SAO BENTO DO NORTE
-6.34,-36.08,SAO BENTO DO TRAIRI
-6.37,-37.18,SAO FERNANDO
-5.97,-38.15,SAO FRANCISCO DO OESTE
-5.79,-35.32,SAO GONCALO DO AMARANTE
-6.71,-37.2,SAO JOAO DO SABUGI
-6.07,-35.23,SAO JOSE DE MIPIBU
-6.31,-35.71,SAO JOSE DO CAMPESTRE
-6.44,-36.87,SAO JOSE DO SERIDO
-6.21,-38.49,SAO MIGUEL
-5.12,-35.63,SAO MIGUEL DE TOUROS
-5.89,-35.76,SAO PAULO DO POTENGI
-5.89,-35.63,SAO PEDRO
-5.79,-36.92,SAO RAFAEL
-5.97,-36.07,SAO TOME
-6.21,-36.68,SAO VICENTE
-6.03,-35.69,SENADOR ELOI DE SOUZA
-6.16,-35.12,SENADOR GEORGINO AVELINO
-6.41,-35.7,SERRA DE SAO BENTO
-5.17,-37.02,SERRA DO MEL
-6.66,-37.39,SERRA NEGRA DO NORTE
-6.27,-35.49,SERRINHA
-6.11,-37.95,SERRINHA DOS PINTOS
-5.77,-37.95,SEVERIANO MELO
-6.1,-35.91,SITIO NOVO
-5.93,-38.04,TABOLEIRO GRANDE
-5.62,-35.59,TAIPU
-6.19,-35.8,TANGARA
-6.46,-38.18,TENENTE ANANIAS
-6.14,-36.71,TENENTE LAURENTINO CRUZ
-4.83,-37.25,TIBAU
-6.18,-35.09,TIBAU DO SUL
-6.46,-37.27,TIMBAUBA DOS BATISTAS
-5.19,-35.46,TOUROS
-5.86,-37.18,TRIUNFO POTIGUAR
-5.99,-37.81,UMARIZAL
-5.64,-37.25,UPANEMA
-6.34,-35.37,VARZEA
-6.32,-38.48,VENHA-VER
-6.04,-35.42,VERA CRUZ
-5.99,-37.94,VICOSA
-6.31,-35.07,VILA FLOR
-11.94,-61.9,ALTA FLORESTA D'OESTE
-12.12,-61.85,ALTO ALEGRE DO PARECIS
-9.71,-63.32,ALTO PARAISO
-11.4,-62.38,ALVORADA D'OESTE
-9.91,-63.04,ARIQUEMES
-10.21,-63.82,BURITIS
-13.49,-60.55,CABIXI
-10.34,-62.89,CACAULANDIA
-11.43,-61.44,CACOAL
-10.59,-63.61,CAMPO NOVO DE RONDONIA
-8.81,-63.69,CANDEIAS DO JAMARI
-11.41,-61.95,CASTANHEIRAS
-13.18,-60.81,CEREJEIRAS
-12.55,-60.9,CHUPINGUAIA
-13.11,-60.54,COLORADO DO OESTE
-12.96,-60.88,CORUMBIARA
-12.44,-64.22,COSTA MARQUES
-9.36,-62.58,CUJUBIM
-11.52,-61.01,ESPIGAO D'OESTE
-10.52,-62.64,GOVERNADOR JORGE TEIXEIRA
-10.78,-65.33,GUAJARA-MIRIM
-9.2,-63.18,JAMARI
-10.43,-62.46,JARU
-10.88,-61.94,JI-PARANA
-9.44,-61.98,MACHADINHO D'OESTE
-11.07,-61.51,MINISTRO ANDREAZZA
-11.03,-62.67,MIRANTE DA SERRA
-10.29,-63.32,MONTE NEGRO
-11.71,-62.26,NOVA BRASILANDIA D'OESTE
-10.41,-65.33,NOVA MAMORE
-10.9,-62.56,NOVA UNIAO
-11.69,-61.99,NOVO HORIZONTE DO OESTE
-10.71,-62.24,OURO PRETO DO OESTE
-12.19,-61.6,PARECIS
-11.67,-61.19,PIMENTA BUENO
-13.48,-61.04,PIMENTEIRAS DO OESTE
-8.76,-63.9,PORTO VELHO
-11.17,-61.9,PRESIDENTE MEDICI
-11.81,-61.32,PRIMAVERA DE RONDONIA
-9.7,-62.9,RIO CRESPO
-11.67,-61.78,ROLIM DE MOURA
-11.87,-61.78,SANTA LUZIA D'OESTE
-11.9,-61.5,SAO FELIPE D'OESTE
-12.05,-63.56,SAO FRANCISCO DO GUAPORE
-11.68,-62.68,SAO MIGUEL DO GUAPORE
-11.79,-63.03,SERINGUEIRAS
-10.91,-62.24,TEIXEIROPOLIS
-10.23,-62.35,THEOBROMA
-11.14,-62.36,URUPA
-9.86,-62.18,VALE DO ANARI
-10.44,-62.13,VALE DO PARAISO
-12.74,-60.14,VILHENA
2.89,-61.49,ALTO ALEGRE
3.65,-61.37,AMAJARI
2.82,-60.67,BOA VISTA
3.36,-59.83,BONFIM
2.61,-60.59,CANTA
1.81,-61.12,CARACARAI
0.88,-59.69,CAROEBE
2.18,-61.04,IRACEMA
2.43,-60.9,MUCAJAI
3.88,-59.62,NORMANDIA
4.43,-61.14,PACARAIMA
0.94,-60.41,RORAINOPOLIS
0.95,-59.91,SAO JOAO DA BALIZA
1,-60.15,SAO LUIZ
4.59,-60.16,UIRAMUTA
-28.17,-52.03,AGUA SANTA
-29.64,-53.24,AGUDO
-28.23,-53.77,AJURICABA
-27.65,-54.76,ALECRIM
-29.78,-55.79,ALEGRETE
-27.82,-54.05,ALEGRIA
-27.24,-53.03,ALPESTRE
-28.77,-52.99,ALTO ALEGRE
-29.39,-51.31,ALTO FELIZ
-29.99,-51.08,ALVORADA
-30.87,-52.25,AMARAL FERRADOR
-27.36,-53.18,AMETISTA DO SUL
-28.63,-51.57,ANDRE DA ROCHA
-28.97,-52,ANTA GORDA
-28.85,-51.28,ANTONIO PRADO
-30.91,-51.49,ARAMBARE
-29.61,-50.92,ARARICA
-27.39,-52.3,ARATIBA
-29.4,-51.94,ARROIO DO MEIO
-29.55,-49.88,ARROIO DO SAL
-29.33,-53.09,ARROIO DO TIGRE
-30.07,-51.72,ARROIO DOS RATOS
-32.23,-53.08,ARROIO GRANDE
-28.87,-52.17,ARVOREZINHA
-28.51,-53.99,AUGUSTO PESTANA
-27.69,-52.04,AUREA
-31.33,-54.1,BAGE
-30.24,-50.23,BALNEARIO PINHAL
-29.37,-51.49,BARAO
-27.62,-52.38,BARAO DE COTEGIPE
-30.38,-51.73,BARAO DO TRIUNFO
-27.19,-53.71,BARRA DO GUARITA
-30.2,-57.55,BARRA DO QUARAI
-30.29,-51.3,BARRA DO RIBEIRO
-27.4,-52.41,BARRA DO RIO AZUL
-27.92,-53.03,BARRA FUNDA
-27.67,-51.46,BARRACAO
-29.09,-52.58,BARROS CASSAL
-27.51,-52.59,BENJAMIN CONSTANT DO SUL
-29.17,-51.51,BENTO GONCALVES
-27.66,-53.31,BOA VISTA DAS MISSOES
-27.66,-54.11,BOA VISTA DO BURICA
-29.35,-51.67,BOA VISTA DO SUL
-28.66,-50.41,BOM JESUS
-29.48,-51.35,BOM PRINCIPIO
-27.54,-53.86,BOM PROGRESSO
-29.6,-51.94,BOM RETIRO DO SUL
-29.3,-52.42,BOQUEIRAO DO LEAO
-28.73,-54.9,BOSSOROCA
-27.61,-53.73,BRAGA
-29.55,-51.59,BROCHIER
-30.12,-51.96,BUTIA
-30.51,-53.49,CACAPAVA DO SUL
-29.88,-54.82,CACEQUI
-30.03,-52.89,CACHOEIRA DO SUL
-29.95,-51.09,CACHOEIRINHA
-27.77,-51.66,CACIQUE DOBLE
-28.28,-54.63,CAIBATE
-27.27,-53.43,CAICARA
-30.85,-51.81,CAMAQUA
-28.58,-52.2,CAMARGO
-29.04,-50.14,CAMBARA DO SUL
-28.79,-51.09,CAMPESTRE DA SERRA
-27.98,-54.83,CAMPINA DAS MISSOES
-27.71,-52.62,CAMPINAS DO SUL
-29.67,-51.05,CAMPO BOM
-27.67,-53.8,CAMPO NOVO
-28.88,-52.99,CAMPOS BORGES
-29.66,-52.78,CANDELARIA
-27.95,-54.75,CANDIDO GODOI
-31.55,-53.67,CANDIOTA
-29.36,-50.81,CANELA
-31.39,-52.67,CANGUCU
-29.91,-51.18,CANOAS
-29.76,-50.03,CAPAO DA CANOA
-31.76,-52.48,CAPAO DO LEAO
-29.7,-51.32,CAPELA DE SANTANA
-29.26,-51.98,CAPITAO
-30.14,-50.51,CAPIVARI DO SUL
-29.79,-50.43,CARAA
-28.28,-52.78,CARAZINHO
-29.29,-51.5,CARLOS BARBOSA
-27.71,-51.91,CARLOS GOMES
-28.56,-51.97,CASCA
-28.26,-51.69,CASEIROS
-28.25,-54.01,CATUIPE
-29.16,-51.17,CAXIAS DO SUL
-27.76,-51.99,CENTENARIO
-31.85,-52.81,CERRITO
-29.65,-52.93,CERRO BRANCO
-27.6,-53.16,CERRO GRANDE
-30.59,-51.73,CERRO GRANDE DO SUL
-28.14,-54.73,CERRO LARGO
-28.05,-53.06,CHAPADA
-29.95,-51.62,CHARQUEADAS
-27.95,-52.01,CHARRUA
-27.92,-53.94,CHIAPETA
-33.69,-53.45,CHUI
-30.75,-51.97,CHUVISCA
-30.16,-50.23,CIDREIRA
-28.34,-51.87,CIRIACO
-29.38,-51.87,COLINAS
-28.52,-52.99,COLORADO
-28.2,-53.48,CONDOR
-27.73,-52.99,CONSTANTINA
-28.11,-52.78,COQUEIROS DO SUL
-28.38,-54.06,CORONEL BARROS
-27.71,-53.7,CORONEL BICACO
-28.99,-51.69,COTIPORA
-28.12,-52.29,COXILHA
-27.5,-54.1,CRISSIUMAL
-31,-52.05,CRISTAL
-27.45,-53.24,CRISTAL DO SUL
-28.63,-53.6,CRUZ ALTA
-29.51,-51.98,CRUZEIRO DO SUL
-28.38,-51.84,DAVID CANABARRO
-27.26,-53.86,DERRUBADAS
-28.21,-55.06,DEZESSEIS DE NOVEMBRO
-29.7,-54.2,DILERMANDO DE AGUIAR
-29.58,-51.08,DOIS IRMAOS
-27.65,-53.53,DOIS IRMAOS DAS MISSOES
-28.98,-51.83,DOIS LAJEADOS
-30.7,-52.1,DOM FELICIANO
-30.98,-54.67,DOM PEDRITO
-29.36,-49.85,DOM PEDRO DE ALCANTARA
-29.62,-53.35,DONA FRANCISCA
-27.5,-54.36,DOUTOR MAURICIO CARDOSO
-29.08,-51.99,DOUTOR RICARDO
-30.08,-51.61,ELDORADO DO SUL
-29.23,-51.87,ENCANTADO
-30.54,-52.52,ENCRUZILHADA DO SUL
-27.7,-52.91,ENGENHO VELHO
-27.52,-52.73,ENTRE RIOS DO SUL
-28.36,-54.26,ENTRE-IJUIS
-27.85,-52.3,EREBANGO
-27.63,-52.27,ERECHIM
-28.49,-52.57,ERNESTINA
-27.39,-52.57,ERVAL GRANDE
-27.54,-53.5,ERVAL SECO
-28.05,-51.19,ESMERALDA
-27.35,-53.99,ESPERANCA DO SUL
-28.72,-52.85,ESPUMOSO
-27.91,-52.26,ESTACAO
-29.64,-51.17,ESTANCIA VELHA
-29.86,-51.17,ESTEIO
-29.5,-51.96,ESTRELA
-29.17,-53.15,ESTRELA VELHA
-28.52,-54.14,EUGENIO DE CASTRO
-28.88,-51.69,FAGUNDES VARELA
-29.22,-51.34,FARROUPILHA
-29.57,-53.44,FAXINAL DO SOTURNO
-27.42,-52.67,FAXINALZINHO
-29.58,-51.82,FAZENDA VILANOVA
-29.45,-51.3,FELIZ
-29.02,-51.18,FLORES DA CUNHA
-27.86,-52.08,FLORIANO PEIXOTO
-28.98,-52.34,FONTOURA XAVIER
-30,-53.49,FORMIGUEIRO
-28.79,-53.22,FORTALEZA DOS VALOS
-27.35,-53.39,FREDERICO WESTPHALEN
-29.25,-51.53,GARIBALDI
-28.18,-55.63,GARRUCHOS
-27.58,-52.09,GAURAMA
-29.9,-51.76,GENERAL CAMARA
-28.43,-52.03,GENTIL
-27.89,-52.22,GETULIO VARGAS
-28.02,-54.35,GIRUA
-29.88,-50.76,GLORINHA
-29.37,-50.87,GRAMADO
-27.44,-52.91,GRAMADO DOS LOUREIROS
-29.26,-52.57,GRAMADO XAVIER
-29.94,-50.99,GRAVATAI
-28.54,-51.69,GUABIJU
-30.11,-51.32,GUAIBA
-28.84,-51.89,GUAPORE
-28.14,-54.55,GUARANI DAS MISSOES
-29.54,-51.42,HARMONIA
-32.02,-53.39,HERVAL
-29.4,-52.65,HERVEIRAS
-27.62,-54.3,HORIZONTINA
-31.4,-53.86,HULHA NEGRA
-27.56,-53.97,HUMAITA
-29.41,-53.13,IBARAMA
-28.05,-51.85,IBIACA
-28.37,-51.63,IBIRAIARAS
-28.62,-52.51,IBIRAPUITA
-28.62,-53.09,IBIRUBA
-29.57,-50.79,IGREJINHA
-28.38,-53.91,IJUI
-28.92,-52.12,ILOPOLIS
-29.97,-50.12,IMBE
-29.35,-51.77,IMIGRANTE
-27.83,-54.18,INDEPENDENCIA
-27.88,-54.01,INHACORA
-28.82,-51.27,IPE
-27.93,-52.42,IPIRANGA DO SUL
-27.19,-53.25,IRAI
-29.61,-53.76,ITAARA
-28.78,-55.25,ITACURUBI
-28.78,-52.17,ITAPUCA
-29.12,-56.55,ITAQUI
-27.38,-52.45,ITATIBA DO SUL
-29.52,-53.58,IVORA
-29.59,-51.16,IVOTI
-27.63,-53.27,JABOTICABA
-27.72,-52.53,JACUTINGA
-32.56,-53.37,JAGUARAO
-29.49,-54.69,JAGUARI
-28.88,-50.35,JAQUIRANA
-29.29,-54.22,JARI
-28.64,-54.12,JOIA
-29.22,-53.68,JULIO DE CASTILHOS
-31.2,-51.39,LAGOA DOS PATOS
-28.57,-52.85,LAGOA DOS TRES CANTOS
-31.2,-51.39,LAGOA MIRIM
-28.2,-51.52,LAGOA VERMELHA
-29.23,-52.79,LAGOAO
-29.46,-51.96,LAJEADO
-27.68,-53.18,LAJEADO DO BUGRE
-30.81,-53.89,LAVRAS DO SUL
-27.6,-53.07,LIBERATO SALZANO
-29.59,-51.2,LINDOLFO COLLOR
-29.46,-51.2,LINHA NOVA
-29.14,-56.06,MACAMBARA
-27.56,-51.66,MACHADINHO
-29.21,-49.93,MAMPITUBA
-29.58,-55.48,MANOEL VIANA
-29.67,-50.2,MAQUINE
-29.54,-51.55,MARATA
-28.44,-52.2,MARAU
-27.46,-51.9,MARCELINO RAMOS
-30.35,-51.58,MARIANA PIMENTEL
-27.35,-52.14,MARIANO MORO
-29.32,-52.09,MARQUES DE SOUZA
-29.56,-54.46,MATA
-28.27,-52.19,MATO CASTELHANO
-29.52,-52.12,MATO LEITAO
-27.63,-51.8,MAXIMILIANO DE ALMEIDA
-30.12,-52.04,MINAS DO LEAO
-27.49,-53.68,MIRAGUAI
-28.65,-52.07,MONTAURI
-28.68,-50.78,MONTE ALEGRE DOS CAMPOS
-29.16,-51.63,MONTE BELO DO SUL
-29.68,-51.46,MONTENEGRO
-28.69,-52.69,MORMACO
-29.36,-49.93,MORRINHOS DO SUL
-31.58,-52.63,MORRO REDONDO
-29.53,-51.08,MORRO REUTER
-31.1,-50.92,MOSTARDAS
-29.16,-51.86,MUCUM
-28.31,-51.18,MUITOS CAPOES
-28.32,-51.76,MULITERNO
-28.45,-52.82,NAO-ME-TOQUE
-28.53,-52.46,NICOLAU VERGUEIRO
-27.36,-52.77,NONOAI
-28.67,-52.16,NOVA ALVORADA
-28.65,-51.74,NOVA ARACA
-28.72,-51.7,NOVA BASSANO
-27.99,-52.97,NOVA BOA VISTA
-29.21,-52.02,NOVA BRESCIA
-27.6,-54.1,NOVA CANDELARIA
-29.41,-54.82,NOVA ESPERANCA DO SUL
-29.58,-50.9,NOVA HARTZ
-29.02,-51.3,NOVA PADUA
-29.47,-53.46,NOVA PALMA
-29.37,-51.11,NOVA PETROPOLIS
